Date,Open,High,Low,Close,Adj Close,Volume
2015-03-19,557.858398,559.264526,554.622314,556.462219,556.462219,1197278
2015-03-20,560.112183,560.182007,557.519348,558.825745,558.825745,2616865
2015-03-23,558.895569,560.820251,554.308167,557.279968,557.279968,1643801
2015-03-24,561.019714,573.016785,559.673401,568.628845,568.628845,2583273
2015-03-25,568.937988,570.693176,557.210205,557.255066,557.255066,2152293
2015-03-26,556.063354,557.369751,549.142334,553.649963,553.649963,1572606
2015-03-27,551.485901,553.759644,546.629211,546.838684,546.838684,1897495
2015-03-30,550.109680,551.954590,546.669128,550.518555,550.518555,1287525
2015-03-31,548.494080,553.191223,545.223083,546.499573,546.499573,1588048
2015-04-01,547.097961,549.630981,538.022888,541.074463,541.074463,1963075
2015-04-02,539.369141,539.369141,532.385315,534.063721,534.063721,1716399
2015-04-06,530.762817,536.935852,528.120056,535.295349,535.295349,1324426
2015-04-07,536.606750,541.204102,534.532471,535.549622,535.549622,1302867
2015-04-08,536.905945,542.360962,536.905945,540.127075,540.127075,1178527
2015-04-09,539.548645,540.466125,534.023865,539.299377,539.299377,1557865
2015-04-10,540.805237,540.805237,535.838867,538.531433,538.531433,1409459
2015-04-13,536.935852,542.570374,535.838867,537.693787,537.693787,1645305
2015-04-14,534.781738,536.098145,526.646118,528.937805,528.937805,2604130
2015-04-15,527.252441,533.265930,521.787415,531.071960,531.071960,2318849
2015-04-16,528.449158,534.123535,528.159912,532.338440,532.338440,1299859
2015-04-17,527.212524,528.389282,519.583496,522.615173,522.615173,2151892
2015-04-20,524.160889,534.622192,523.063904,533.914124,533.914124,1679298
2015-04-21,536.038330,537.913147,532.213806,532.507996,532.507996,1844751
2015-04-22,532.936829,539.598511,530.294067,537.888245,537.888245,1593563
2015-04-23,539.518738,549.451477,538.750854,545.502319,545.502319,4184858
2015-04-24,564.550049,569.576233,555.724243,563.512878,563.512878,4932505
2015-04-27,563.390015,565.950012,553.200012,555.369995,555.369995,2398000
2015-04-28,554.640015,556.020020,550.366028,553.679993,553.679993,1491000
2015-04-29,550.469971,553.679993,546.905029,549.080017,549.080017,1698800
2015-04-30,547.869995,548.590027,535.049988,537.340027,537.340027,2082200
2015-05-01,538.429993,539.539978,532.099976,537.900024,537.900024,1768200
2015-05-04,538.530029,544.070007,535.059998,540.780029,540.780029,1308000
2015-05-05,538.210022,539.739990,530.390991,530.799988,530.799988,1383100
2015-05-06,531.239990,532.380005,521.085022,524.219971,524.219971,1567000
2015-05-07,523.989990,533.460022,521.750000,530.700012,530.700012,1546300
2015-05-08,536.650024,541.150024,525.000000,538.219971,538.219971,1527600
2015-05-11,538.369995,541.979980,535.400024,535.700012,535.700012,905300
2015-05-12,531.599976,533.208984,525.260010,529.039978,529.039978,1634200
2015-05-13,530.559998,534.322021,528.655029,529.619995,529.619995,1252300
2015-05-14,533.770020,539.000000,532.409973,538.400024,538.400024,1403900
2015-05-15,539.179993,539.273987,530.380005,533.849976,533.849976,1971300
2015-05-18,532.010010,534.820007,528.849976,532.299988,532.299988,2003400
2015-05-19,533.979980,540.659973,533.039978,537.359985,537.359985,1966900
2015-05-20,538.489990,542.919983,532.971985,539.270020,539.270020,1430800
2015-05-21,537.950012,543.840027,535.979980,542.510010,542.510010,1462700
2015-05-22,540.150024,544.190002,539.510010,540.109985,540.109985,1176200
2015-05-26,538.119995,539.000000,529.880005,532.320007,532.320007,2406500
2015-05-27,532.799988,540.549988,531.710022,539.789978,539.789978,1525000
2015-05-28,538.010010,540.609985,536.250000,539.780029,539.780029,1029800
2015-05-29,537.369995,538.630005,531.450012,532.109985,532.109985,2597400
2015-06-01,536.789978,536.789978,529.760010,533.989990,533.989990,1904300
2015-06-02,532.929993,543.000000,531.330017,539.179993,539.179993,1939000
2015-06-03,539.909973,543.500000,537.109985,540.309998,540.309998,1717000
2015-06-04,537.760010,540.590027,534.320007,536.700012,536.700012,1348300
2015-06-05,536.349976,537.200012,532.520020,533.330017,533.330017,1388200
2015-06-08,533.309998,534.119995,526.239990,526.830017,526.830017,1520600
2015-06-09,527.559998,529.200012,523.010010,526.690002,526.690002,1455300
2015-06-10,529.359985,538.359985,529.349976,536.690002,536.690002,1815000
2015-06-11,538.424988,538.979980,533.020020,534.609985,534.609985,1217500
2015-06-12,531.599976,533.119995,530.159973,532.330017,532.330017,955800
2015-06-15,528.000000,528.299988,524.000000,527.200012,527.200012,1632700
2015-06-16,528.400024,529.640015,525.559998,528.150024,528.150024,1071800
2015-06-17,529.369995,530.979980,525.099976,529.260010,529.260010,1294200
2015-06-18,531.000000,538.150024,530.789978,536.729980,536.729980,1833100
2015-06-19,537.210022,538.250000,533.010010,536.690002,536.690002,1893500
2015-06-22,539.590027,543.739990,537.530029,538.190002,538.190002,1250300
2015-06-23,539.640015,541.499023,535.250000,540.479980,540.479980,1197500
2015-06-24,540.000000,540.000000,535.659973,537.840027,537.840027,1286600
2015-06-25,538.869995,540.900024,535.229980,535.229980,535.229980,1335700
2015-06-26,537.260010,537.760010,531.349976,531.690002,531.690002,2109100
2015-06-29,525.010010,528.609985,520.539978,521.520020,521.520020,1937800
2015-06-30,526.020020,526.250000,520.500000,520.510010,520.510010,2217200
2015-07-01,524.729980,525.690002,518.229980,521.840027,521.840027,1961000
2015-07-02,521.080017,524.650024,521.080017,523.400024,523.400024,1235900
2015-07-06,519.500000,525.250000,519.000000,522.859985,522.859985,1280500
2015-07-07,523.130005,526.179993,515.179993,525.020020,525.020020,1597200
2015-07-08,521.049988,522.734009,516.109985,516.830017,516.830017,1296700
2015-07-09,523.119995,523.770020,520.349976,520.679993,520.679993,1842300
2015-07-10,526.289978,532.559998,525.549988,530.130005,530.130005,1956700
2015-07-13,532.880005,547.109985,532.400024,546.549988,546.549988,2206500
2015-07-14,546.760010,565.848999,546.710022,561.099976,561.099976,3244100
2015-07-15,560.130005,566.502991,556.789978,560.219971,560.219971,1784600
2015-07-16,565.119995,580.679993,565.000000,579.849976,579.849976,4768300
2015-07-17,649.000000,674.468018,645.000000,672.929993,672.929993,11164900
2015-07-20,659.239990,668.880005,653.010010,663.020020,663.020020,5860900
2015-07-21,655.210022,673.000000,654.299988,662.299988,662.299988,3377200
2015-07-22,660.890015,678.640015,659.000000,662.099976,662.099976,3929300
2015-07-23,661.270020,663.630005,641.000000,644.280029,644.280029,3029100
2015-07-24,647.000000,648.169983,622.520020,623.559998,623.559998,3625700
2015-07-27,621.000000,634.299988,620.500000,627.260010,627.260010,2675400
2015-07-28,632.830017,632.830017,623.309998,628.000000,628.000000,1727300
2015-07-29,628.799988,633.359985,622.650024,631.929993,631.929993,1575100
2015-07-30,630.000000,635.219971,622.049988,632.590027,632.590027,1474200
2015-07-31,631.380005,632.909973,625.500000,625.609985,625.609985,1706100
2015-08-03,625.340027,633.056030,625.340027,631.210022,631.210022,1304500
2015-08-04,628.419983,634.809998,627.159973,629.250000,629.250000,1490900
2015-08-05,634.330017,647.859985,633.159973,643.780029,643.780029,2334300
2015-08-06,645.000000,645.379028,632.250000,642.679993,642.679993,1572600
2015-08-07,640.229980,642.679993,629.710022,635.299988,635.299988,1403900
2015-08-10,639.479980,643.440002,631.249023,633.729980,633.729980,1809200
2015-08-11,669.200012,674.900024,654.270020,660.780029,660.780029,5029200
2015-08-12,663.080017,665.000000,652.289978,659.559998,659.559998,2936700
2015-08-13,659.322021,664.500000,651.661011,656.450012,656.450012,1810700
2015-08-14,655.010010,659.854980,652.659973,657.119995,657.119995,1072100
2015-08-17,656.799988,661.380005,651.239990,660.869995,660.869995,1051700
2015-08-18,661.900024,664.000000,653.460022,656.130005,656.130005,1456100
2015-08-19,656.599976,667.000000,654.190002,660.900024,660.900024,2134100
2015-08-20,655.460022,662.989990,642.900024,646.830017,646.830017,2855300
2015-08-21,639.780029,640.049988,612.330017,612.479980,612.479980,4265200
2015-08-24,573.000000,599.330017,565.049988,589.609985,589.609985,5770300
2015-08-25,614.909973,617.450012,581.109985,582.059998,582.059998,3538000
2015-08-26,610.349976,631.710022,599.049988,628.619995,628.619995,4235900
2015-08-27,639.400024,643.590027,622.000000,637.609985,637.609985,3491300
2015-08-28,632.820007,636.880005,624.559998,630.380005,630.380005,1978700
2015-08-31,627.539978,635.799988,617.679993,618.250000,618.250000,2176700
2015-09-01,602.359985,612.859985,594.099976,597.789978,597.789978,3702100
2015-09-02,605.590027,614.340027,599.710022,614.340027,614.340027,2575600
2015-09-03,617.000000,619.710022,602.820984,606.250000,606.250000,1759600
2015-09-04,600.000000,603.469971,595.250000,600.700012,600.700012,2089000
2015-09-08,612.489990,616.309998,604.119995,614.659973,614.659973,2279500
2015-09-09,621.219971,626.520020,609.599976,612.719971,612.719971,1702100
2015-09-10,613.099976,624.159973,611.429993,621.349976,621.349976,1905300
2015-09-11,619.750000,625.780029,617.419983,625.770020,625.770020,1373500
2015-09-14,625.700012,625.859985,619.429993,623.239990,623.239990,1702300
2015-09-15,626.700012,638.700012,623.780029,635.140015,635.140015,2084400
2015-09-16,635.469971,637.950012,632.320007,635.979980,635.979980,1286500
2015-09-17,637.789978,650.900024,635.020020,642.900024,642.900024,2274700
2015-09-18,636.789978,640.000000,627.020020,629.250000,629.250000,5133400
2015-09-21,634.400024,636.489990,625.940002,635.440002,635.440002,1788500
2015-09-22,627.000000,627.549988,615.429993,622.690002,622.690002,2562900
2015-09-23,622.049988,628.929993,620.000000,622.359985,622.359985,1470900
2015-09-24,616.640015,627.320007,612.400024,625.799988,625.799988,2240100
2015-09-25,629.770020,629.770020,611.000000,611.969971,611.969971,2174000
2015-09-28,610.340027,614.604980,589.380005,594.890015,594.890015,3127700
2015-09-29,597.280029,605.000000,590.219971,594.969971,594.969971,2309500
2015-09-30,603.280029,608.760010,600.729980,608.419983,608.419983,2413400
2015-10-01,608.369995,612.090027,599.849976,611.289978,611.289978,1867600
2015-10-02,607.200012,627.340027,603.130005,626.909973,626.909973,2684800
2015-10-05,632.000000,643.010010,627.000000,641.469971,641.469971,1803600
2015-10-06,638.840027,649.250000,636.530029,645.440002,645.440002,2166300
2015-10-07,649.239990,650.609009,632.150024,642.359985,642.359985,2092700
2015-10-08,641.359985,644.450012,625.559998,639.159973,639.159973,2182100
2015-10-09,640.000000,645.989990,635.317993,643.609985,643.609985,1648700
2015-10-12,642.090027,648.500000,639.010010,646.669983,646.669983,1275200
2015-10-13,643.150024,657.812012,643.150024,652.299988,652.299988,1807700
2015-10-14,653.210022,659.390015,648.849976,651.159973,651.159973,1415500
2015-10-15,654.659973,663.130005,654.460022,661.739990,661.739990,1885700
2015-10-16,664.109985,664.969971,657.200012,662.200012,662.200012,1611100
2015-10-19,661.179993,666.820007,659.580017,666.099976,666.099976,1477300
2015-10-20,664.039978,664.719971,644.195007,650.280029,650.280029,2498200
2015-10-21,654.150024,655.869995,641.729980,642.609985,642.609985,1791100
2015-10-22,646.700012,657.799988,644.010010,651.789978,651.789978,4071000
2015-10-23,727.500000,730.000000,701.500000,702.000000,702.000000,6653900
2015-10-26,701.549988,719.150024,701.260010,712.780029,712.780029,2716600
2015-10-27,707.380005,713.619995,704.549988,708.489990,708.489990,2245800
2015-10-28,707.330017,712.979980,703.080017,712.950012,712.950012,2178900
2015-10-29,710.500000,718.260010,710.010010,716.919983,716.919983,1456000
2015-10-30,715.729980,718.000000,710.049988,710.809998,710.809998,1908800
2015-11-02,711.059998,721.619995,705.849976,721.109985,721.109985,1886300
2015-11-03,718.859985,724.650024,714.719971,722.159973,722.159973,1565400
2015-11-04,722.000000,733.099976,721.900024,728.109985,728.109985,1706700
2015-11-05,729.469971,739.479980,729.469971,731.250000,731.250000,1861600
2015-11-06,731.500000,735.409973,727.010010,733.760010,733.760010,1511600
2015-11-09,730.200012,734.710022,719.429993,724.890015,724.890015,2069800
2015-11-10,724.400024,730.590027,718.500000,728.320007,728.320007,1608000
2015-11-11,732.460022,741.000000,730.229980,735.400024,735.400024,1366400
2015-11-12,731.000000,737.799988,728.645020,731.229980,731.229980,1837200
2015-11-13,729.169983,731.150024,716.729980,717.000000,717.000000,2075500
2015-11-16,715.599976,729.489990,711.330017,728.960022,728.960022,1905900
2015-11-17,729.289978,731.844971,723.026978,725.299988,725.299988,1510900
2015-11-18,727.580017,741.409973,727.000000,740.000000,740.000000,1684300
2015-11-19,738.739990,742.000000,737.429993,738.409973,738.409973,1327100
2015-11-20,746.530029,757.919983,743.000000,756.599976,756.599976,2212300
2015-11-23,757.450012,762.708008,751.820007,755.979980,755.979980,1414500
2015-11-24,752.000000,755.278992,737.630005,748.280029,748.280029,2333100
2015-11-25,748.140015,752.000000,746.059998,748.150024,748.150024,1122100
2015-11-27,748.460022,753.409973,747.489990,750.260010,750.260010,838500
2015-11-30,748.809998,754.929993,741.270020,742.599976,742.599976,2097600
2015-12-01,747.109985,768.950012,746.700012,767.039978,767.039978,2134600
2015-12-02,768.900024,775.955017,758.960022,762.380005,762.380005,2230400
2015-12-03,766.010010,768.994995,745.630005,752.539978,752.539978,2590600
2015-12-04,753.099976,768.489990,750.000000,766.809998,766.809998,2757300
2015-12-07,767.770020,768.729980,755.090027,763.250000,763.250000,1812300
2015-12-08,757.890015,764.799988,754.200012,762.369995,762.369995,1829500
2015-12-09,759.169983,764.229980,737.000977,751.609985,751.609985,2700000
2015-12-10,752.849976,755.849976,743.830017,749.460022,749.460022,1988400
2015-12-11,741.159973,745.710022,736.750000,738.869995,738.869995,2224400
2015-12-14,741.789978,748.729980,724.169983,747.770020,747.770020,2412500
2015-12-15,753.000000,758.080017,743.010010,743.400024,743.400024,2666200
2015-12-16,750.000000,760.590027,739.434998,758.090027,758.090027,1993300
2015-12-17,762.419983,762.679993,749.000000,749.429993,749.429993,1553400
2015-12-18,746.510010,754.130005,738.150024,739.309998,739.309998,3148700
2015-12-21,746.130005,750.000000,740.000000,747.770020,747.770020,1525700
2015-12-22,751.650024,754.849976,745.530029,750.000000,750.000000,1365400
2015-12-23,753.469971,754.210022,744.000000,750.309998,750.309998,1565900
2015-12-24,749.549988,751.349976,746.619995,748.400024,748.400024,527200
2015-12-28,752.919983,762.989990,749.520020,762.510010,762.510010,1515300
2015-12-29,766.690002,779.979980,766.429993,776.599976,776.599976,1765000
2015-12-30,776.599976,777.599976,766.900024,771.000000,771.000000,1293300
2015-12-31,769.500000,769.500000,758.340027,758.880005,758.880005,1500900
2016-01-04,743.000000,744.059998,731.257996,741.840027,741.840027,3272800
2016-01-05,746.450012,752.000000,738.640015,742.580017,742.580017,1950700
2016-01-06,730.000000,747.179993,728.919983,743.619995,743.619995,1947000
2016-01-07,730.309998,738.500000,719.059998,726.390015,726.390015,2963700
2016-01-08,731.450012,733.229980,713.000000,714.469971,714.469971,2450900
2016-01-11,716.609985,718.854980,703.539978,716.030029,716.030029,2090600
2016-01-12,721.679993,728.750000,717.317017,726.070007,726.070007,2024500
2016-01-13,730.849976,734.739990,698.609985,700.559998,700.559998,2501700
2016-01-14,705.380005,721.924988,689.099976,714.719971,714.719971,2225800
2016-01-15,692.289978,706.739990,685.369995,694.450012,694.450012,3608100
2016-01-19,703.299988,709.979980,693.409973,701.789978,701.789978,2268100
2016-01-20,688.609985,706.849976,673.260010,698.450012,698.450012,3445000
2016-01-21,702.179993,719.190002,694.460022,706.590027,706.590027,2412200
2016-01-22,723.599976,728.130005,720.120972,725.250000,725.250000,2011800
2016-01-25,723.580017,729.679993,710.010010,711.669983,711.669983,1711700
2016-01-26,713.849976,718.280029,706.479980,713.039978,713.039978,1331700
2016-01-27,713.669983,718.234985,694.390015,699.989990,699.989990,2194200
2016-01-28,722.219971,733.690002,712.349976,730.960022,730.960022,2676400
2016-01-29,731.530029,744.989990,726.799988,742.950012,742.950012,3474300
2016-02-01,750.460022,757.859985,743.270020,752.000000,752.000000,5139200
2016-02-02,784.500000,789.869995,764.650024,764.650024,764.650024,6348100
2016-02-03,770.219971,774.500000,720.500000,726.950012,726.950012,6171000
2016-02-04,722.809998,727.000000,701.859985,708.010010,708.010010,5168700
2016-02-05,703.869995,703.989990,680.150024,683.570007,683.570007,5105700
2016-02-08,667.849976,684.030029,663.059998,682.739990,682.739990,4247400
2016-02-09,672.320007,699.900024,668.770020,678.109985,678.109985,3608900
2016-02-10,686.859985,701.309998,682.130005,684.119995,684.119995,2638000
2016-02-11,675.000000,689.349976,668.867981,683.109985,683.109985,3024000
2016-02-12,690.260010,693.750000,678.599976,682.400024,682.400024,2141400
2016-02-16,692.979980,698.000000,685.049988,691.000000,691.000000,2520000
2016-02-17,698.090027,709.750000,691.380005,708.400024,708.400024,2492600
2016-02-18,710.000000,712.349976,696.030029,697.349976,697.349976,1883200
2016-02-19,695.030029,703.080994,694.049988,700.909973,700.909973,1589300
2016-02-22,707.450012,713.239990,702.510010,706.460022,706.460022,1949800
2016-02-23,701.450012,708.400024,693.580017,695.849976,695.849976,2009300
2016-02-24,688.919983,700.000000,680.780029,699.559998,699.559998,1963600
2016-02-25,700.010010,705.979980,690.585022,705.750000,705.750000,1642200
2016-02-26,708.580017,713.429993,700.859985,705.070007,705.070007,2243500
2016-02-29,700.320007,710.890015,697.679993,697.770020,697.770020,2481100
2016-03-01,703.619995,718.809998,699.770020,718.809998,718.809998,2151400
2016-03-02,719.000000,720.000000,712.000000,718.849976,718.849976,1629000
2016-03-03,718.679993,719.450012,706.020020,712.419983,712.419983,1958000
2016-03-04,714.989990,716.489990,706.020020,710.890015,710.890015,1972100
2016-03-07,706.900024,708.091003,686.900024,695.159973,695.159973,2985100
2016-03-08,688.590027,703.789978,685.340027,693.969971,693.969971,2076300
2016-03-09,698.469971,705.679993,694.000000,705.239990,705.239990,1421500
2016-03-10,708.119995,716.440002,703.359985,712.820007,712.820007,2833500
2016-03-11,720.000000,726.919983,717.125000,726.820007,726.820007,1970800
2016-03-14,726.809998,735.500000,725.150024,730.489990,730.489990,1718300
2016-03-15,726.919983,732.289978,724.770020,728.330017,728.330017,1721000
2016-03-16,726.369995,737.469971,724.510010,736.090027,736.090027,1624400
2016-03-17,736.450012,743.070007,736.000000,737.780029,737.780029,1860800
2016-03-18,741.859985,742.000000,731.830017,737.599976,737.599976,2980700
2016-03-21,736.500000,742.500000,733.515991,742.090027,742.090027,1836500
2016-03-22,737.460022,745.000000,737.460022,740.750000,740.750000,1269700
2016-03-23,742.359985,745.719971,736.150024,738.059998,738.059998,1432100
2016-03-24,732.010010,737.747009,731.000000,735.299988,735.299988,1594900
2016-03-28,736.789978,738.989990,732.500000,733.530029,733.530029,1301300
2016-03-29,734.590027,747.250000,728.760010,744.770020,744.770020,1903800
2016-03-30,750.099976,757.880005,748.739990,750.530029,750.530029,1782400
2016-03-31,749.250000,750.849976,740.940002,744.950012,744.950012,1718800
2016-04-01,738.599976,750.340027,737.000000,749.909973,749.909973,1576700
2016-04-04,750.059998,752.799988,742.429993,745.289978,745.289978,1134200
2016-04-05,738.000000,742.799988,735.369995,737.799988,737.799988,1132300
2016-04-06,735.770020,746.239990,735.559998,745.690002,745.690002,1053700
2016-04-07,745.369995,747.000000,736.280029,740.280029,740.280029,1453200
2016-04-08,743.969971,745.450012,735.549988,739.150024,739.150024,1290800
2016-04-11,743.020020,745.000000,736.049988,736.099976,736.099976,1220100
2016-04-12,738.000000,743.830017,731.010010,743.090027,743.090027,1353000
2016-04-13,749.159973,754.380005,744.260986,751.719971,751.719971,1707100
2016-04-14,754.010010,757.309998,752.705017,753.200012,753.200012,1135300
2016-04-15,753.979980,761.000000,752.693970,759.000000,759.000000,1809300
2016-04-18,760.460022,768.049988,757.299988,766.609985,766.609985,1558800
2016-04-19,769.510010,769.900024,749.330017,753.929993,753.929993,2030500
2016-04-20,758.000000,758.132019,750.010010,752.669983,752.669983,1529200
2016-04-21,755.380005,760.450012,749.549988,759.140015,759.140015,3060500
2016-04-22,726.299988,736.119995,713.609985,718.770020,718.770020,5951900
2016-04-25,716.099976,723.929993,715.590027,723.150024,723.150024,1959200
2016-04-26,725.419983,725.765991,703.026001,708.140015,708.140015,2744600
2016-04-27,707.289978,708.979980,692.364990,705.840027,705.840027,3098600
2016-04-28,708.260010,714.169983,689.549988,691.020020,691.020020,2867300
2016-04-29,690.700012,697.619995,689.000000,693.010010,693.010010,2487700
2016-05-02,697.630005,700.640015,691.000000,698.210022,698.210022,1645300
2016-05-03,696.869995,697.840027,692.000000,692.359985,692.359985,1543800
2016-05-04,690.489990,699.750000,689.010010,695.700012,695.700012,1693500
2016-05-05,697.700012,702.320007,695.719971,701.429993,701.429993,1683500
2016-05-06,698.380005,711.859985,698.106995,711.119995,711.119995,1829300
2016-05-09,712.000000,718.710022,710.000000,712.900024,712.900024,1510300
2016-05-10,716.750000,723.500000,715.719971,723.179993,723.179993,1569600
2016-05-11,723.409973,724.479980,712.799988,715.289978,715.289978,1692100
2016-05-12,717.059998,719.250000,709.000000,713.309998,713.309998,1360700
2016-05-13,711.929993,716.661987,709.260010,710.830017,710.830017,1314500
2016-05-16,709.130005,718.479980,705.650024,716.489990,716.489990,1317100
2016-05-17,715.989990,721.520020,704.109985,706.229980,706.229980,2001200
2016-05-18,703.669983,711.599976,700.630005,706.630005,706.630005,1766800
2016-05-19,702.359985,706.000000,696.799988,700.320007,700.320007,1670200
2016-05-20,701.619995,714.580017,700.520020,709.739990,709.739990,1828400
2016-05-23,706.530029,711.478027,704.179993,704.239990,704.239990,1330700
2016-05-24,706.859985,720.969971,706.859985,720.090027,720.090027,1929500
2016-05-25,720.760010,727.510010,719.705017,725.270020,725.270020,1629200
2016-05-26,722.869995,728.330017,720.280029,724.119995,724.119995,1576300
2016-05-27,724.010010,733.935974,724.000000,732.659973,732.659973,1975000
2016-05-31,731.739990,739.729980,731.260010,735.719971,735.719971,2129500
2016-06-01,734.530029,737.210022,730.659973,734.150024,734.150024,1253600
2016-06-02,732.500000,733.020020,724.169983,730.400024,730.400024,1341800
2016-06-03,729.270020,729.489990,720.559998,722.340027,722.340027,1226300
2016-06-06,724.909973,724.909973,714.609985,716.549988,716.549988,1565300
2016-06-07,719.840027,721.979980,716.549988,716.650024,716.650024,1336200
2016-06-08,723.960022,728.570007,720.580017,728.280029,728.280029,1583700
2016-06-09,722.869995,729.539978,722.335999,728.580017,728.580017,988900
2016-06-10,719.469971,725.890015,716.429993,719.409973,719.409973,1216400
2016-06-13,716.510010,725.440002,716.510010,718.359985,718.359985,1258900
2016-06-14,716.479980,722.469971,713.119995,718.270020,718.270020,1306100
2016-06-15,719.000000,722.979980,717.309998,718.919983,718.919983,1214500
2016-06-16,714.909973,716.650024,703.260010,710.359985,710.359985,1982500
2016-06-17,708.650024,708.820007,688.452026,691.719971,691.719971,3402400
2016-06-20,698.770020,702.479980,693.409973,693.710022,693.710022,2082500
2016-06-21,698.400024,702.770020,692.010010,695.940002,695.940002,1465600
2016-06-22,699.059998,700.859985,693.081970,697.460022,697.460022,1184300
2016-06-23,697.450012,701.950012,687.000000,701.869995,701.869995,2171400
2016-06-24,675.169983,689.400024,673.450012,675.219971,675.219971,4449000
2016-06-27,671.000000,672.299988,663.283997,668.260010,668.260010,2629000
2016-06-28,678.969971,680.330017,673.000000,680.039978,680.039978,2173800
2016-06-29,683.000000,687.429016,681.409973,684.109985,684.109985,1932600
2016-06-30,685.469971,692.320007,683.650024,692.099976,692.099976,1597700
2016-07-01,692.200012,700.650024,692.130005,699.210022,699.210022,1344700
2016-07-05,696.059998,696.940002,688.880005,694.950012,694.950012,1462600
2016-07-06,689.979980,701.679993,689.090027,697.770020,697.770020,1411900
2016-07-07,698.080017,698.200012,688.215027,695.359985,695.359985,1304200
2016-07-08,699.500000,705.710022,696.434998,705.630005,705.630005,1575200
2016-07-11,708.049988,716.510010,707.239990,715.090027,715.090027,1111800
2016-07-12,719.119995,722.940002,715.909973,720.640015,720.640015,1336900
2016-07-13,723.619995,724.000000,716.849976,716.979980,716.979980,935900
2016-07-14,721.580017,722.210022,718.030029,720.950012,720.950012,950200
2016-07-15,725.729980,725.739990,719.054993,719.849976,719.849976,1279300
